,listing_id,id,date,reviewer_id,reviewer_name,comments,Year
730300,22215734,580525533,2019-12-22,77866368,Chen,Host is friendly,2019.0
730307,22215734,581775467,2019-12-25,52790156,Felipe,Highly recommended!! Isaac really is a super host. Stay was amazing.,2019.0
730311,22215734,583374793,2019-12-28,157085430,Alexis,This place was so perfect! I loved it!,2019.0
730312,22215734,584127262,2019-12-29,140619157,Jai,"Great place, clean.",2019.0
730313,22215734,584830698,2019-12-30,46800615,Renee,"Perfect place to stay, especially when flying in or out of lax. Very quiet and safe neighborhood. Loved the bright, comfortable space and the complimentary drinks.",2019.0
730314,22215734,585429149,2019-12-31,284384243,Hui,Good location to catch the early flight. Quiet and decent .,2019.0
730322,22215734,586440187,2020-01-01,201190358,Melissa,"Cute little place, close to LAX and some close places to eat.",2020.0
730323,22215734,587269486,2020-01-02,20744030,Vladimir,"Exactly as described. Easy check in, easy check out.",2020.0
730324,22215734,588498818,2020-01-04,81206855,Abby,"We loved our stay here! The space was super clean, self check-in was a breeze, and it was easy to find. Isaac was very prompt and clear with communication which was awesome! It had everything a hotel room would have, excellent heat/AC, even a hair dryer, and the TV was much bigger than I expected. The mattress was like a memory foam mattress. We weren't in the area for LAX BUT if you need to stay close to the airport it is super convenient. Would stay again!",2020.0
730325,22215734,589298416,2020-01-05,45833398,Marquon,This was my second time staying here and as usually the host was accommodating. The place was super clean and check in/check out is a breeze. House is pretty close to everything and there is plenty of parking. Definitely would stay here again.,2020.0
730351,22215734,589814771,2020-01-06,139388250,Jerome,Great host! Perfect location,2020.0
730352,22215734,593369678,2020-01-15,110112494,Joyce,Nice place,2020.0
730353,22215734,594141979,2020-01-17,64195347,Calli,"Awesome spot, super clean, very close to LAX. Definitely stay here.",2020.0
730354,22215734,594348744,2020-01-18,40345402,Jianwei,房间位置很好 离机场很近 路边停车位很多 停车很方便 整个住宅区很安静 房间很干净 床很舒服 房东的回复很迅速 入住指南很详细,2020.0
730355,22215734,596755814,2020-01-23,2885267,Patricia,"This is a great, well thought out, airbnb. It's not so spacious that I would want to do a long stay, but for short stays and business trips. This place is awesome. Charging ports and night stands, a nice and very clean bathroom, and a large closet to tuck things into make this a nice space to be in. I would not hesitate to book this room again.",2020.0
730356,22215734,597146128,2020-01-24,141234048,James,I really enjoyed my stay at Issac's place. The rental was close to the airport and central to where I needed to be. The check-in process was simple and Issac was accessible. I will be staying here again.,2020.0
730357,22215734,597530133,2020-01-25,28252835,Sarah,Overall we had a great stay. The space was clean and stylish and had everything we needed for a quick overnight — exactly as advertised! This would be a five star review except for the heating/cooling units outside of the bathroom that kept kicking on every hour or so all night which woke us up multiple times. Otherwise very convenient location and very responsive and accommodating hosts!,2020.0
730358,22215734,598145253,2020-01-26,95339418,Shawn,Definitely recommended to anyone traveling to LA. Good proximity to the airport and surrounding neighborhoods and the amenities are awesome - easy communication with the host.,2020.0
730359,22215734,599051771,2020-01-28,162588326,Jason,"Super clean, excellent location, fantastic host!",2020.0
730360,22215734,599620881,2020-01-30,70660377,Edvier,Excellent place.,2020.0
730361,22215734,600461737,2020-02-01,291673706,Chris,The stay amazing! Everything exceeded expectations and the place was fantastic! Would definitely stay again!,2020.0
730362,22215734,602427996,2020-02-06,6874321,Phillip,"Nice place, if you have business near LAX consider staying here.",2020.0
730363,22215734,602760309,2020-02-07,79579558,Rui,Very convenient clean and quiet loved it,2020.0
730364,22215734,603159679,2020-02-08,302406559,Natali,"Great place to stay! Comfortable, clean and great hospitality.",2020.0
730365,22215734,604309640,2020-02-10,184442470,Thu,Only stay one night before our flight back home. Location is conveniently close to LAX with plenty of parking on the street. The place is sparkling clean and Isaac is quick to get back to our text. Plaisant stay for us,2020.0
730366,22215734,604585250,2020-02-11,259704321,Zaid,"Great place to stay, very clean",2020.0
730367,22215734,604845783,2020-02-12,135586816,Keeva,"Best AirBnB I’ve ever stayed at. Clean, cozy and comfortable! If it’s available, be sure to book it.",2020.0
730368,22215734,605142846,2020-02-13,195245757,Ellie,Nice place close to LAX with huge tv!,2020.0
730369,22215734,605529172,2020-02-14,254453563,Erick,"Great place to book for a night or more. Super clean, has everything you need, safe neighborhood with street parking, good privacy, etc. The host was great with his response time and it was very close to our destination for that night.",2020.0
730370,22215734,607348808,2020-02-17,127615817,Aliyah,"This place exceeded me and my fiance’s expectations. Its very close to everything. We rented a car and gps everywhere we wanted to go which was more convenient for us. Only thing the water take a lil while to get hot, I suggest letting it run maybe 10-15 mins before assuming something is wrong like I did. But, yeah other than that I would definitely stay again! NEIGHBORHOOD is veryyyy quiet!",2020.0
730371,22215734,607823823,2020-02-18,327995020,Jocelyn,"Great experience, would definitely recommend.",2020.0
730372,22215734,608475634,2020-02-20,58080751,Katelyn,"Issac's place was just perfect! Easy check in and perfectly clean and stylish! Thanks, Issac!",2020.0
730373,22215734,608899249,2020-02-21,35575040,Jessica,"If you're flying LAX, this is the place to stay. Easy parking, safe and secure entrance, comfy bed and super clean. The bathroom is gorgeous and chargers on the nightstand are an amazing touch. Stay here!",2020.0
730374,22215734,610632149,2020-02-24,202351244,Francisco,Great place!,2020.0
730376,22215734,611014951,2020-02-25,158615769,Melissa,Great location for those flying into/out of LAX! About a 5 minute drive from the airport.,2020.0
730377,22215734,611391459,2020-02-26,315729629,Cassidy,Great place! Very clean and cute!,2020.0
730378,22215734,611691590,2020-02-27,259704321,Zaid,This place is perfect. Its very private and clean. Check-in was not an issue at all as well as checking out. Will definitely be staying here next time.,2020.0
730379,22215734,612088367,2020-02-28,231164227,Naomi,"Issac’s place was great! I was in town for a seminar and my flight had landed early, Issac was generous  and able to accommodate an early check in. We had great communication prior to my stay. The place was very clean and conveniently close to the airport. I’ll definitely be back to stay  here in the future.",2020.0
730380,22215734,614040176,2020-03-03,88038940,Lea,"Sparkling clean place, easy check in, and so convenient to the airport!",2020.0
730381,22215734,614609882,2020-03-05,298916366,りく,とても親切に、素早く対応していただきました！,2020.0
730382,22215734,615267258,2020-03-07,188850167,George,Just as advertised. We would stay again!,2020.0
730383,22215734,617065790,2020-03-11,10072236,Philipp,Nice suite. Easy access. Complementary beverages. Big TV. Clean.,2020.0
730384,22215734,619921831,2020-03-19,284021998,Blake,Great Place !,2020.0
730385,22215734,620310115,2020-03-21,249124112,Rick,"Wonderful Space! Isaac was quick to respond, informative and very hospitable. Easy access, plenty of parking, comfy bed, great shower, and a BIG TV with many choices to view. <br/>Nice touches like the coffee machine, mini fridge with H2O and sparkling soda! <br/>You won't be disappointed in any way!!",2020.0
730386,22215734,621270962,2020-03-29,28535199,Joe,Isaacs place was amazing. Clean quiet secluded and spacious. Was very pleased would recommend and book again,2020.0
730387,22215734,622875618,2020-04-21,342398114,Shaquila,"Nice guest house clean , fresh",2020.0
730388,22215734,623184428,2020-04-26,133613236,Yvonne,Very nice,2020.0
730389,22215734,623361166,2020-04-29,138788454,Celeste,"Great place that is conveniently located near the airport! Issac helped us check in at 1am after a long flight, and a minor hiccup with the self check lock. Very kind and accommodating. Clean, dog friendly place in a quiet neighborhood. We would highly recommend!",2020.0
730390,22215734,624324254,2020-05-09,43189378,Elena,Very clean and stylish place. I would definitely come back here again on my next visit and recommend it to my friends!,2020.0
730391,22215734,624480706,2020-05-10,156129473,Gerald,"Great area, nice and quiet. Very cozy bed and great amenities! Perfect for a solo traveler or couple.",2020.0
730392,22215734,624755158,2020-05-14,32276242,Amir,"Very clean, comfortable, private, and thoughtful place.",2020.0
730393,22215734,624869305,2020-05-15,183187884,Alexandria,A GREAT STAY! SUPER CONVENIENT TO LAX!,2020.0
730394,22215734,626353686,2020-05-26,102237105,Kevin,Good place to stay,2020.0
730396,22215734,626564193,2020-05-28,177360880,Belen,"Great place, feels like home away from home. Clean.<br/>Easy to access and allot of street parking.<br/>Highly recommend.",2020.0
730397,22215734,626839016,2020-05-30,347301876,Jessica,Loved the little bungalow and interior design. Luxurious towels were a nice touch. It was perfect for us (2 adults and 1 Large fur daughter). Instructions to the unit were spot on. Just needed to turn on our flashlight to look for the letter on the door because we checked in after midnight. So convenient from/to LAX. Nice cheery neighborhood. Felt safe! Would totally recommend this place to friends and family!,2020.0
730398,22215734,627381905,2020-06-01,346782528,Dimitri,Love the sliding door and carpet. Perfect for sitting and taking in some sunlight.,2020.0
730399,22215734,627493434,2020-06-02,23266478,Randi,"This is the 2nd time we've stayed at one of Isaac's properties.  The location is really great, super close to the airport.  Bed was very comfortable and the space was really clean.  This was a quick overnight for us as we had an early flight out.  We wouldn't hesitate to stay again.",2020.0
730400,22215734,627596887,2020-06-03,345421410,Brian,This place was phenomenal looked exactly like the pictures giving my job I travel a lot and stay in a lot of Airbnb’s throughout the country this was by far one of the best. Very nice if you were to take a significant other. Highly recommend will be back.,2020.0
730401,22215734,627860558,2020-06-05,261793501,Jazaline,"Great communication, the place was very accurate and clean. I enjoyed my stay.",2020.0
730402,22215734,628559553,2020-06-08,338827896,Brittany,"Isaac’s place was amazing. Close to the 405/105 freeways, very quiet friendly neighborhood. Communication was great and the room is clean & very relaxing! Highly recommended!!",2020.0
730403,22215734,629779686,2020-06-14,49184967,Jacob,"It was exactly as Iexpected, and perfect for my short stay. Very close to the airport which was very convenient. Very clean and comfortable as well.",2020.0
730404,22215734,630644011,2020-06-19,20912,Nicole,Great place to stay near the airport.,2020.0
730405,22215734,630847402,2020-06-20,35587899,Jenice,"Awesome space, super clean, comfy bed, easy to find, great communication, look no more.",2020.0
730406,22215734,631547338,2020-06-22,349999491,Alex,Awesome place great location and host,2020.0
730407,22215734,631700196,2020-06-23,330739044,Benito,"Great place. If you want to know your family is safe, has their privacy, can bring their dog. Perfect. Clean, modern and felt comfortable there.",2020.0
730408,22215734,632071446,2020-06-25,15702910,Andy,Beautiful and clean place. Perfect for singles or couples looking for a clean and safe neighborhood to spend time in while in LA. Highly recommend,2020.0
730409,22215734,632340874,2020-06-26,349843071,Krizz,Private and clean,2020.0
730410,22215734,633158569,2020-06-28,351919043,Karen,Great getaway,2020.0
730411,22215734,633410419,2020-06-29,26285999,Stacey,One of the best stays and most common when I’m in the area. Communication is always great.,2020.0
730412,22215734,633643725,2020-06-30,193468532,Gabriela,"My husband, my dog, and I stayed here for a last minute beach trip.  I was glad to find a dog friendly venue that was affordable and came with a fenced yard so I could feel comfortable letting my dog walked around (supervised of course). <br/>The room was small but good enough for us three to be comfortable. It was very clean and well organized. The bed was comfortable .<br/>We loved having the fridge to store some our drinks and food.  <br/>Things I loved about the location down the street is a great coffee shop ! (Boy and bear? I think it was called it was delicious) and easy to get to Venice Main Street.<br/>If you're looking for affordable and comfortable and easily accessible to multiple places in LA this is a great find especially if you have your fur baby with you.",2020.0
730413,22215734,633876218,2020-07-01,172027155,Justin,Great location near the airport!,2020.0
730414,22215734,634611530,2020-07-04,118317719,Josue,"Clean, quiet Airbnb near the airport. Host was responsive. Would recommend for anyone needing a place to stay for an LAX layover.",2020.0
730415,22215734,635092606,2020-07-05,16650948,Caryssa,Isaacs place was conveniently located and incredibly clean. A great spot to rest while traveling.,2020.0
730416,22215734,635554965,2020-07-06,146158581,Austin,"Great place , very clean",2020.0
730417,22215734,636003092,2020-07-08,125590214,Emma,Isaac’s place is in a great location. Alan and I enjoyed our one night stay in their home. We watched Netflix and brought back some food and slept so comfortably. Stay here!!,2020.0
730418,22215734,638195349,2020-07-14,50825630,Mia,I would definitely recommend this place. It’s small but perfect. Check in was very easy. Parking was great we never had trouble finding parking. Everything was very clean too!,2020.0
730419,22215734,638496640,2020-07-15,58885205,Clare,Charming and quiet room off of a nice little patio - exactly as pictured and super clean.  Nice bathroom and big closet. Very comfy bed. Easy to find and nice residential neighborhood close to LAX. Easy and safe street parking. Thoughtfully appointed and exceptionally clean. A little oasis in LA at a reasonable price. Very easy self-check-in and check-out. I highly recommend Isaac's place!,2020.0
730420,22215734,639134773,2020-07-17,15702910,Andy,Great place to stay. My go to place when need an overnight or two day stay in LA. You'll love it!,2020.0
730421,22215734,639586967,2020-07-18,207236274,London,"I’m really glad we stayed here, it was very beautiful! We stayed here for one night. The check in and check out process was very easy and the place had everything we needed :)",2020.0
730422,22215734,640629021,2020-07-20,272862148,Ricky,"If your looking for a nice quiet and clean place to stay for a night, this is where you’re gonna find it. It’s a very private studio with a big comfy bed and a cute bathroom. Not to mention the small snacks and drinks in the closet and the Netflix on the TV :) <br/>Great value without breaking the bank!<br/>10/10 would recommend!",2020.0
730423,22215734,641196377,2020-07-22,58042817,Jonathan,"what can i say!! the location is perfect, the privacy perfect, the suite itself..perfect. if im ever back in LA i will most definitely be staying again!!",2020.0
730424,22215734,641492849,2020-07-23,357013211,Curtis,Great Place!!!!!,2020.0
730425,22215734,643017270,2020-07-26,208913697,Dorian,Had a great,2020.0
730426,22215734,643392622,2020-07-27,355784388,Sasha,So good,2020.0
730435,22215734,643724254,2020-07-28,10666518,Phillip,Very comfortable stay,2020.0
730442,22215734,644029021,2020-07-29,191703574,Anthony,Really clean and close to the airport really quite place as well,2020.0
730443,22215734,644373698,2020-07-30,202173088,Michael,Isaac’s suite is amazing.  Very quiet and relaxing.  Worked great for my flight the next day at LAX.,2020.0
730444,22215734,646439328,2020-08-03,197059038,Levi,Very modern room with excellent airport access! Will stay again.,2020.0
730445,22215734,647838456,2020-08-07,118674,Lauren,"Safe, clean, well taken care of.  Thanks so much and will be back!",2020.0
730446,22215734,649077046,2020-08-09,123402785,Joana,The place is great! It was very clean and the decor is great! We really enjoyed our stay here!!,2020.0
730447,22215734,649600829,2020-08-10,179767480,ZaZa,"Very comfortable, clean and private location. Would definitely recommend staying here...",2020.0
730448,22215734,650269294,2020-08-12,14975135,Cole,Exactly what we needed! Thanks for the flexibility and speed of communication!,2020.0
730449,22215734,651667114,2020-08-15,361881789,Ken,Excellent place and location . I definitely plan on staying here again .,2020.0
730452,22215734,653961111,2020-08-20,267971039,Tiffany,"Easy check-in, very quiet and nice neighborhood!! From the minute I walked into this place, I felt comfortable and at home. Complimentary coffee, tea, and other beverages was great. I loved that I had my own private entrance and a nice little backyard to enjoy. Isaac is a great host, great communication. This cute place is so clean and feels so cozy, the bed is so comfortable usually I wake up throughout the night but I did not once here. I will definitely be staying here again my next LA trip. Thank you so much!!!!",2020.0
730454,22215734,654402567,2020-08-21,29682078,Stephanie,"The bed, the plush, towels, the shower...are AWESOME. It’s location (5 minutes from the airport) can’t be beat. My only complaint would be that the adjoining tenants are very loud during the night...makes it hard if you’re a light sleeper. If you’re okay with some noise then this place rocks!",2020.0
730455,22215734,656445183,2020-08-25,270550647,Tatianna,This guest sweet was exactly what we wanted and was suuuuuuuper clean!!!,2020.0
730456,22215734,663348338,2020-09-12,106957342,Colton,"This place was clean, great location and a great place to lay your head! Issac was kind enough to let us bring our dogs (they are pretty big) and let them get their zoomies out in the front yard :] we needed to extend our stay and again he was more than happy to help us out.",2020.0
730457,22215734,664096948,2020-09-13,100952670,Darielis,This place was nice and clean! Cozy private guest room. I would definitely stay again.,2020.0
730458,22215734,664698496,2020-09-15,24875334,Mary,everything was perfect!,2020.0
730459,22215734,665175359,2020-09-17,190664287,Erica,Beautiful place!,2020.0
730460,22215734,666542175,2020-09-20,83937397,Spencer,Great host. Great location. 10/10,2020.0
730461,22215734,666887934,2020-09-21,177578979,Ruth,"Amazing stay, huge bathroom, very modern bedroom with lots of space. I wish I had the chance to stay here longer! Highly recommend to everyone plus it's closely located to the airport.",2020.0
730462,22215734,667344934,2020-09-23,23266478,Randi,"This was our second time booking this space because its great!!  Easy access to the airport, safe neighborhood, great amenities, large space for suitcases.",2020.0
730466,22215734,667577074,2020-09-24,16178571,Devin,"Great value in a convenient location, especially if you’re flying. Isaac was quick to reply and the unit was immaculately clean.",2020.0
730467,22215734,668175017,2020-09-26,39083185,Shannon,"Always a great stay at Isaac's! The place is clean, comfy, and lovely. It's become my go-to for when I have work in LA.",2020.0
730468,22215734,669188297,2020-09-28,215501509,Naree,i loved it will be returning soon,2020.0
730472,22215734,669397904,2020-09-29,196632095,Theresa,"First & foremost, I want to start by saying that this place is beautiful and the positive reviews is what initially lured me into booking, but there were a few issues that occurred. <br/>To start, I was laying down watching tv around 11 pm and hear someone approach the door. As they approached the door, they moved the knob (as if they were trying to come in) and walked away as soon as they heard me get up. Once I get up to try and see who it was, they were gone but out of curiosity, I check to see if the sliding door (leading to the porch) was locked— it wasn’t! I instantly lock it and of course my mind starts wondering if anyone was inside the place while I was gone throughout the day, or if anyone was going to come in while I was sleeping (if I didn’t check the sliding door and it was left unlocked). However, I didn’t let this incident alter my decision to stay the night and didn’t alert the host. <br/>Next morning comes around and around 11am, the cleaning lady comes to knock on the door to see if I’ve checked out yet. However, she didn’t need to come just yet cause not only is checkout at noon; there is a button you push next to the front door to alert the cleaning lady to come once you leave. <br/>Approximately 30 minutes pass by (still isn’t check out time), and the same lady keys the code into the door and walks into the place WHILE I AM NAKED, preparing to take a quick shower prior to leaving. She did not knock at all and again, CHECK OUT WAS AT NOON! I instantly start yelling cause this is the THIRD TIME in less than 24 hours that someone has come to the door for NO REASON. I immediately alert the host of the situation and he instantly replies, urging to call him on the phone. I call him on the phone once I’m out the shower and after speaking about the situation, there was no resolution. He didn’t offer any form of refund or anything for the consistent inconvenience; only tried to reassure me that if I ever chose to stay there again, these incidences wouldn’t happen. <br/>On that note, though this is a nice place... to the point I wanted to stay an additional night; after the consistent issues, I will not be staying at this location due to the lack of safety, hospitality, and communication.",2020.0
730473,22215734,670264719,2020-10-02,357304180,Aj,Loved it !,2020.0
730474,22215734,671634478,2020-10-05,181177831,Jonathan,"2nd time staying here and it was just as cool as last time, easy check in my only complaint is that parking was a bit difficult to find but should be expected when there is a pandemic and everyone is home.",2020.0
730475,22215734,671917008,2020-10-06,141645843,Gs Vacay Spots,"Great stay I only wish I booked this place originally.  Great location, near airport beach car rentals dispensaries, what else can u ask for.<br/>Would be nice if they added a hot tub (just a thought). But great value.<br/>Fast responses was the best when short on time",2020.0
730476,22215734,672721690,2020-10-09,71401604,Angelique,"Loved staying here! Great price, very clean, communicative host. Thank you so much for the drinks in the fridge, they were much needed! Would definitely stay again!",2020.0
730477,22215734,673351540,2020-10-11,25018268,紫环,"Nice location and clean ，close to the airport McDonald’s, seven eleven.",2020.0
730478,22215734,700458195,2020-10-14,127382983,Aysha,I loved the space. Thanks for<br/>Letting me stay,2020.0
730479,22215734,702219282,2020-10-19,367287465,Kimberly,Assume host beautiful private guest home,2020.0
730480,22215734,702367211,2020-10-20,372556746,Ali,"Very friendly owner, would definitely stay again!",2020.0
730481,22215734,702600053,2020-10-21,230868059,Linda,"The guest suite was as described!!! No surprises/disappointments upon arrival!!  The guest suite is situated on a dead-end street but no shortage of street parking!!  Proximity to LAX is literally 5mins away but never heard any fly over traffic noise during my stay while the windows were closed, of course.  I'd definitely stay here again on my next early flight out of LAX.",2020.0
730482,22215734,703065351,2020-10-23,71401604,Angelique,"Second time staying here!! I absolutely love it. Always pristinely clean, lovely refreshments, easy check-in. Host is flexible and very friendly :) will stay here any chance I get.",2020.0
730483,22215734,704319299,2020-10-26,360222286,Terrel,Great!,2020.0
730484,22215734,704915978,2020-10-29,163386139,Melissa,"Awesome stay super close to the airport. Perfect for one or two people. Stocked with water, drinks, tea and coffee and everything else I needed!",2020.0
730485,22215734,706029134,2020-11-01,9433113,Lisa,Great place to stay near LAX.  Very clean and well decorated.  Everything is modern and up to date.  Easy also to access- separate outdoor entrance on the ground floor.,2020.0
730486,22215734,706288541,2020-11-02,9477369,Niyara,"5 min away from the airport, 20 min from the center. Good place for 1-2 people, clean, convenient",2020.0
730495,22215734,706619553,2020-11-04,31871300,Ava,Very clean and good value.,2020.0
730496,22215734,706967770,2020-11-06,95021454,Kyle,"I stayed here two nights and it was pretty close to perfect because it was so close to lax. The space was super cozy and it’s in a quiet neighborhood. The host was helpful. I wish it had a kitchen, but no kitchen is advertised anyway, so it’s ok. Isaac was very nice to provide drinks in the fridge and a coffee maker. Would recommend.",2020.0
730497,22215734,707689577,2020-11-08,5097053,Katie,"Isaac's place was absolutely perfect. My partner and I recently moved to San Diego from LA and were coming back to visit friends and family. Check in and check out were super easy. The space felt very secure, clean, and was close to our friends' homes. Parking was also very easy, which is a huge plus in LA.",2020.0
730529,22215734,707923762,2020-11-09,369155087,Josie,This place is definitely one I would stay at again! The suite was amazingly clean (very important during these COVID-times!) and the location couldn't have been better. We stayed there between two flights at LAX and it was only 10 minutes away. The amenities provided were wonderful (I really appreciate having a fridge and coffee available) and the bed couldn't have been more comfortable or warm. Thanks again!,2020.0
730530,22215734,708060125,2020-11-10,338420800,Jasmine,Issac's place was amazing! Wonderful value for the price and perfect for staying the night as we did towards the end of our road trip. Definitely glad we stayed here over a hotel :) the space was clean and cozy and comfortable. Check-in went smooth and easy and the neighborhood was a nice quiet respite away from the bustle of LAX and LA. Would highly recommend staying here and would definitely stay here again!,2020.0
730531,22215734,708218082,2020-11-11,343506572,Tom,Great place to stay and very peaceful  love the location  and OMG the bed was so comfortable,2020.0
730549,22215734,708524013,2020-11-13,47029729,Rachael,We had a great stay at Issacs. Super clean and so close to LAX. Would definitely recommend!,2020.0
730551,22215734,709461388,2020-11-16,152129958,Annalice,Definitely booking again !,2020.0
730554,22215734,710115020,2020-11-20,374355381,Skye,"The place needs to be aired out. I did not like the smell and had to keep the screen window open for hours. The bed is breaking and I almost fell sitting on the bottom edge of it. The neighbors upstairs got super loud and obnoxious at 630a disturbing my sleep. The checkout is 12p, but it feels rushed with the noise that seems intentional. Everything else was very modern and clean. He provided water, tea, and coffee complimentary. The water helped the headache from the early wake up.",2020.0
730555,22215734,710342482,2020-11-21,32165851,Shirley,"This is a very nice, clean unit. Checkin was easy and it had all the amenities we needed. Location is great and Isaac was very helpful.",2020.0
730575,22215734,710799165,2020-11-22,301522484,Juwan,Great location nice neighborhood Isaac is a great host felt like my home away from home.,2020.0
730576,22215734,711020270,2020-11-23,136014550,Kristie,"Short but pleasant stay at Isaacs. Check in was easy, was able to find street parking close by on a Monday night in a neighborhood that felt safe. As previous reviews mentioned, it is easy to hear the upstairs neighbors and the noise did wake us up in the morning but it didn’t bother us so much! Perfect for 1-2 people.",2020.0
730577,22215734,711146172,2020-11-24,355118795,Ashley,Easily accessible with the access code! Very clean and cozy environment. Will definitely come back!,2020.0
730578,22215734,711353450,2020-11-25,350621295,Aryan,"Very beautiful home, so relaxing and very clean. Stayed for just one day since I had a flight to catch but even for one day it was a great stay. What can I say? Better than the pictures and very easy check in as well as a button for you to click once checking out to let them know once we’re out ofc so they can come professionally clean the room! A++",2020.0
730579,22215734,712764286,2020-11-30,22539272,Dulce,"For a quick two days, this place is nice to stay and a quick 12 minute drive from LAX. I spent most of my time inside the room doing work and it was a nice clean quite space to complete it.",2020.0
730580,22215734,713873552,2020-12-06,49113037,Brian,Great little spot. Comparable to a hotel suite.  Exactly what I needed,2020.0
730581,22215734,714429769,2020-12-09,378879500,Van,This lil cottage get away  was beautiful,2020.0
730582,22215734,715327928,2020-12-13,148478513,Keith,Everything was great! Perfect location near the airport in a quiet and safe neighborhood. The place was very clean and the water and coffee were perfect!,2020.0
730583,22215734,715616471,2020-12-14,9490091,Myversastyles,Amazing place. Very relaxing and close to the airport. The bathroom and huge TV were amongst my favorite. But the coffee corner makes it the best about this suit. I will definitely try and book it again,2020.0
730584,22215734,716554109,2020-12-19,16387532,Yesica,"Isaac’s place was perfect for a quiet stay, it’s very nice and clean, like a nice hotel room but with a private entrance and he even had some refreshments for us. It has a desk to work from. Just 10/10. And Isaac was gracious and very quick in communication. Totally recommend.",2020.0
730585,22215734,716775660,2020-12-20,110618062,艺萱,very nice！,2020.0
730608,22215734,717253218,2020-12-21,378879500,Van,Nice,2020.0
730611,22215734,717455225,2020-12-22,190777600,Kelsey,"Absolutely phenomenal! Has everything you need and then some. The bathroom is great, the bed is comfortable, and the TV is huge. Great location, close to the airport. Check-in is super easy and the neighborhood is great! Isaac communicated very well and made my stay effortless.",2020.0
730615,22215734,717710336,2020-12-23,9722224,Heather,Great mod spot for all the basics and the easiest place to sleep before a flight.,2020.0
730633,22215734,718095557,2020-12-25,369407481,Kavon,"Place was amazing, convenient and clean!",2020.0
730657,22215734,718455130,2020-12-26,334210206,Jenny,"Great place stay fir the price. Super cozy, clean and private. Would definitely book again",2020.0
730658,22215734,722209225,2021-01-05,41095271,Karissa,"Everything you read in the positive comments is absolutely true! The space is clean, quiet, and very comfortable. The bed is amazing. The towels are plush and the water is always hot for those long showers. Issac’s location is conveniently next to anything you may want. Parking is always available no matter the time. I would absolutely stay again!",2021.0
730659,22215734,722616101,2021-01-07,223082159,Jesus,This stay is fantastic!! Super close to the airport and super awesome of a host!!! Would stay here again!!,2021.0
730660,22215734,723078183,2021-01-09,369575672,Demetrius,I liked it had a good time,2021.0
730661,22215734,724048191,2021-01-13,13533140,Hannah,Loved our stay and would stay here again!,2021.0
730662,22215734,726048791,2021-01-22,149054723,Lu,"It is my best experience in Airbnb! Very clean room and very private! There is a big TV and I enjoy it so much! The location is perfect, it is close to the airport and good restaurants around there. The host is very nice! If I have chance I will go there again!",2021.0
730663,22215734,726661348,2021-01-24,64912639,Alyssa,"Very clean,nice place to stay. It was perfect for our 24 hour trip since we just needed a place to sleep. The bed was the comfiest we have had in a air bnb,towels were nice and plush and linen also smelled very clean. The only downside if you have kids or really need a restful nights sleep you might not be able to sleep because we could hear everytime someone upstairs walked around and heard them talking loudly until about 1:30 am. If you can put the noise aside it is a perfect place to lay your head at night.",2021.0
730664,22215734,728497206,2021-02-01,298626637,Cristeena,The place was clean as a whistle. The refrigerator was stocked with clean drinking water. All necessary check in directions were sent promptly and clear. <br/>Issac is a super host,2021.0
730665,22215734,728634705,2021-02-02,35349535,Amore,Needed a one night stay after a cancelled flight and this place was perfect! It is 8 minutes to LAX. It was sparkling clean and Issac was extremely hospitable even allowing for an early check in.,2021.0
730666,22215734,728748341,2021-02-03,170658037,Blake,"Very clean and updated place in a nice, quiet neighborhood. Close to LAX and the beaches. I would definitely stay again.  Issac was very accommodating and quick to respond.",2021.0
730667,22215734,729305180,2021-02-06,49562403,Nancy,"Awesome last minute stay! Isaac responded promptly to every question I had. The place is nice, clean, fridge has refreshments and theres a coffee maker with sugar and creamer. Will definitely come back.",2021.0
730668,22215734,729927566,2021-02-08,201425433,Lia,Great place to stay- perfect location next to LAX and thoughtful touches to make it a comfortable stay! Will stay again!,2021.0
730669,22215734,730092375,2021-02-09,200279288,Tara,Great place and so close to the airport!,2021.0
730670,22215734,731810441,2021-02-15,25236932,Michaela,"This was exactly what we were looking for and more. The suite was clean, cozy and charming. The colors and feel are neutral like a hotel, but the location is quiet and comfortable like a tucked away studio apartment. Parking was easy the night we arrived (on Sunday) and having a ‘staycation’ night in the city here was lovely. The temp had dropped after we took a walk around the neighborhood and being able to turn in the heat when came back was great. In less than 3 minutes, we were all warmed up from the wall mounted appliance. We were also looking for a place that was dog friendly for the sweetest 40ish lb tree walker coonhound we have. She was comfortable too. Curled right up for a night’s sleep below the bed on her doggy blankets. The bathroom was clean, the mattress and bed slept well, the tv is huge and if you’re into catching half a cooking show like we did, you won’t need any other lights on as it lights the entire room. The neighbors were friendly. Walking our dog, we shared courtesy “hello’s” with everyone we passed that night and the next morning. Checkout service was smooth as well. We even had time to dance and sit outside in the mini courtyard before taking off. We had a wonderful experience and would book it again in a heartbeat.",2021.0
730671,22215734,732460463,2021-02-18,378480597,Tevin,Great place,2021.0
730672,22215734,733505732,2021-02-21,28349930,Michelle,"Had a great stay here. Great location if you're staying a few nights to transit between flights. Quiet, separate studio that ensures privacy. Sparkling clean. Linens super comfy. Isaac was very responsive and helpful. Would highly recommend it!",2021.0
730673,22215734,734334951,2021-02-25,64758237,Jennifer,Great stay. Great location. Easy Check in. Carpet could use a good cleaning.  Super close to the airport.,2021.0
